sample_id,Arrival_Time,Creation_Time,x,y,z,User,Model,Device,gt
327083,1424698248983,209432591662483,0.20591736,-0.036010742,-0.11705017,a,lgwatch,lgwatch_1,bike
14900,1424699932090,751902431000,1.3704628,1.0748519,1.2162657,h,gear,gear_1,walk
275343,1424697993165,209176773822577,-0.77674866,0.95306396,0.17240906,a,lgwatch,lgwatch_1,stairsup
48693,1424779208758,290391768691306,-0.054748535,-0.01890564,0.022720337,f,lgwatch,lgwatch_1,stand
121467,1424787788759,298971770499554,-0.007980347,0.0008239746,-0.0099487305,e,lgwatch,lgwatch_1,sit
425166,1424789290383,300473394455596,0.50257874,-0.12200928,-0.66897583,e,lgwatch,lgwatch_1,bike
263282,1424788489108,299672119517081,0.9052582,0.15249634,1.0122375,e,lgwatch,lgwatch_1,stairsdown
146012,1424694297432,205481041625090,0.36323547,-0.037506104,2.0170593,c,lgwatch,lgwatch_1,walk
240457,1424780156572,291339528605347,1.1356201,1.1205444,0.27731323,f,lgwatch,lgwatch_1,stairsup
382611,1424786537338,297720348834501,0.8230133,-0.15725708,0.033843994,b,lgwatch,lgwatch_1,bike
77456,1424697016371,208199980750461,-0.096588135,-0.048583984,-0.030227661,a,lgwatch,lgwatch_1,sit
36278,1424688856432,115940835823828,-0.5322418,-0.28404236,0.3083954,g,lgwatch,lgwatch_2,bike
256719,1424788456640,299639651188168,-0.77809143,-1.8096313,-0.70635986,e,lgwatch,lgwatch_1,stairsup
335058,1424783330542,294513553598078,-1.4653168,-0.3020172,1.1269989,d,lgwatch,lgwatch_1,bike
119492,1424782266956,293449967104781,0.010818481,-0.001876831,-0.0073394775,d,lgwatch,lgwatch_1,sit
409519,1424780993411,292176422241475,0.61331177,-0.27120972,1.0239258,f,lgwatch,lgwatch_1,bike
187717,1424697560356,208743965083079,0.121536255,-0.10543823,-0.7867584,a,lgwatch,lgwatch_1,walk
118037,1424779550956,290733967720511,-0.03794861,0.0021514893,-0.004196167,f,lgwatch,lgwatch_1,sit
29311,1424698455123,125463851677784,-0.2182312,0.066986084,0.018875122,a,lgwatch,lgwatch_2,bike
73322,1424785010889,296193900661591,-0.11303711,-0.03656006,-0.031585693,b,lgwatch,lgwatch_1,sit
436910,1424789348684,300531695169613,-0.29743958,-0.36340332,-0.14987183,e,lgwatch,lgwatch_1,bike
172673,1424697486102,208669710803825,0.021133423,-0.5957031,-1.3005219,a,lgwatch,lgwatch_1,walk
411590,1424786680541,297863552325599,-0.4106598,-0.3260193,-0.16589355,b,lgwatch,lgwatch_1,bike
27666,1424787325937,298508947851780,-0.0026397705,0.033935547,0.019958496,e,lgwatch,lgwatch_1,stand
327698,1424786266119,297449130583197,1.0718842,0.6758728,1.9115906,b,lgwatch,lgwatch_1,stairsdown
100,1424696639653,27922494746000,0.041545313,-0.0777643,-0.14993598,a,gear,gear_1,stand
126156,1424785271596,296454607193621,0.09135437,-0.052581787,0.05734253,b,lgwatch,lgwatch_1,sit
344637,1424698335902,209519511237660,0.4323578,-0.02319336,-0.55604553,a,lgwatch,lgwatch_1,bike
283871,1424788590965,299773976105345,-1.7041473,-0.13162231,-1.2382813,e,lgwatch,lgwatch_1,stairsdown
425853,1424789293793,300476803970977,-0.61253357,0.057434082,0.7206421,e,lgwatch,lgwatch_1,bike
160544,1424782469347,293652359901929,-0.34379578,-0.37998962,-0.484787,d,lgwatch,lgwatch_1,walk
293438,1424788638294,299821304986437,0.6841583,0.79122925,4.021118,e,lgwatch,lgwatch_1,stairsup
11523,1424780268891,679228015000,0.3581952,0.18242654,0.257794,f,gear,gear_2,stairsup
20640,1424781778963,292961973964471,-0.0040740967,0.008132935,0.005203247,d,lgwatch,lgwatch_1,stand
325650,1424783283959,294466969704058,0.072769165,-0.21549988,-1.0551605,d,lgwatch,lgwatch_1,bike
23328,1424694928153,27470618400000,-1.3576796,0.011717909,-0.19760656,c,gear,gear_1,stairsup
407916,1424789204810,300387821466319,-0.0026397705,0.036071777,0.028503418,e,lgwatch,lgwatch_1,bike
73391,1424779330650,290513661559713,0.008270264,0.002456665,0.000289917,f,lgwatch,lgwatch_1,sit
313913,1424780520223,291703233759295,-0.31488037,0.04067993,0.5560913,f,lgwatch,lgwatch_1,stairsup
57586,1424693861449,205045058350647,0.1966095,0.009490967,0.11581421,c,lgwatch,lgwatch_1,stand
91969,1424694031015,205214623915920,-0.0031280518,0.0041503906,-0.0059509277,c,lgwatch,lgwatch_1,sit
25837,1424700040884,860696611000,-2.0301278,-0.2873551,-0.5733786,h,gear,gear_1,walk
273804,1424788541160,299724171968410,1.9039459,-1.1559448,-0.2951355,e,lgwatch,lgwatch_1,stairsup
184552,1424785559675,296742686169425,-0.96821594,-0.084625244,0.5668335,b,lgwatch,lgwatch_1,walk
251059,1424788428639,299611649726995,-0.19276428,-1.0053406,-2.3138733,e,lgwatch,lgwatch_1,stairsup
161371,1424782473425,293656436501050,0.07917786,-0.34580994,0.011886597,d,lgwatch,lgwatch_1,walk
3867,1424787386881,16802587056000,0.004527374,-0.008788432,-0.0561927,e,gear,gear_1,stand
45140,1424693800070,204983660903637,-0.024490356,0.030853271,0.020751953,c,lgwatch,lgwatch_1,stand
47532,1424700256692,1076504528000,-1.2112057,0.8226505,-0.4362258,h,gear,gear_1,stairsdown
88244,1424779403943,290586953731202,-0.07536316,0.125,0.027816772,f,lgwatch,lgwatch_1,sit
215879,1424785714169,296897180738933,-0.9575348,0.36291504,0.37991333,b,lgwatch,lgwatch_1,walk
12250,1424687836237,114737244142651,-0.69673157,1.7485809,0.36180115,g,lgwatch,lgwatch_2,walk
285294,1424780378563,291561574072394,0.0899353,-0.30859375,-0.8313904,f,lgwatch,lgwatch_1,stairsup
170300,1424697474391,208657999989283,-0.18608093,-0.42053223,0.3935089,a,lgwatch,lgwatch_1,walk
40332,1424693776332,204959941920442,-0.028762817,0.046875,0.076293945,c,lgwatch,lgwatch_1,stand
275678,1424788550432,299733442870074,1.4799042,1.1426392,4.267853,e,lgwatch,lgwatch_1,stairsup
57830,1424696919509,208103118366436,-0.00793457,0.0005493164,0.01890564,a,lgwatch,lgwatch_1,stand
242128,1424697829043,209012651650829,0.12260437,0.028076172,4.3551483,a,lgwatch,lgwatch_1,stairsdown
28286,1424700065245,885057729000,-0.9422264,-0.49135324,-1.3494238,h,gear,gear_1,walk
79096,1424787579752,298762731396163,-0.004776001,-0.0045166016,0.0018005371,e,lgwatch,lgwatch_1,sit
275246,1424780328811,291511822847641,0.16043091,0.17312622,-0.6444702,f,lgwatch,lgwatch_1,stairsdown
157571,1424785426587,296609598202201,-2.3663788,-0.68704224,1.1863403,b,lgwatch,lgwatch_1,walk
7510,1424782453332,209539890328330,0.05821228,0.22615051,0.32983398,d,lgwatch,lgwatch_2,walk
6437,1424779750666,595197088000,-0.3965447,0.08548747,0.29481193,f,gear,gear_2,walk
28467,1424786168755,16524895794000,2.0873857,-0.1965413,-0.16458336,b,gear,gear_1,stairsdown
305984,1424780480982,291663992991858,-0.8713684,-0.16119385,0.8209839,f,lgwatch,lgwatch_1,stairsdown
289275,1424788617701,299800712001141,-1.4905243,-1.1164246,-2.0650024,e,lgwatch,lgwatch_1,stairsup
343478,1424695271354,206454962565278,-0.065078735,0.0041503906,0.027160645,c,lgwatch,lgwatch_1,bike
23238,1424694927258,27469723122000,0.3965447,-0.2825614,-0.057790596,c,gear,gear_1,stairsup
2273,1424687114589,113960328380365,0.14067078,-0.018081665,-0.03553772,g,lgwatch,lgwatch_2,sit
224764,1424788298560,299481573426530,0.8999176,0.031799316,-0.8708496,e,lgwatch,lgwatch_1,stairsdown
145964,1424694297196,205480805022307,0.95176697,-0.07489014,1.3334656,c,lgwatch,lgwatch_1,walk
56071,1424784925742,296108753609069,-0.017974854,0.04248047,0.039978027,b,lgwatch,lgwatch_1,stand
16696,1424697615067,124700779629828,-0.60061646,0.116119385,0.8007355,a,lgwatch,lgwatch_2,walk
248984,1424782905385,294088396841875,-0.27864075,-0.11402893,-2.1296844,d,lgwatch,lgwatch_1,stairsup
192686,1424779919781,291102794383964,0.5577698,-0.07040405,-1.3056335,f,lgwatch,lgwatch_1,walk
228659,1424788317827,299500838172977,1.0665436,0.30096436,0.8413391,e,lgwatch,lgwatch_1,stairsdown
109719,1424779509917,290692927869774,0.059249878,-0.0021209717,0.00541687,f,lgwatch,lgwatch_1,sit
82688,1424787597442,298780452976456,-0.016525269,-0.017333984,0.011413574,e,lgwatch,lgwatch_1,sit
273265,1424783025180,294208191042481,0.58973694,0.3292389,1.4794769,d,lgwatch,lgwatch_1,stairsdown
384337,1424780868641,292051651911300,-0.43984985,-0.21032715,0.1907959,f,lgwatch,lgwatch_1,bike
451446,1424786877583,298060594306454,-0.47795105,-0.193573,-0.92959595,b,lgwatch,lgwatch_1,bike
60932,1424693877955,205061564246784,0.06523132,-0.01828003,0.012207031,c,lgwatch,lgwatch_1,stand
3008,1424788170732,1692225985000,0.123038046,-0.062051654,0.6514092,e,gear,gear_2,walk
403742,1424789184120,300367130936259,-0.012252808,-0.37408447,-0.09539795,e,lgwatch,lgwatch_1,bike
299921,1424695056377,206239985755254,-3.8056183,-1.3737183,-0.42251587,c,lgwatch,lgwatch_1,stairsup
416452,1424789247146,300430157260692,-0.37113953,-0.45098877,0.99728394,e,lgwatch,lgwatch_1,bike
138050,1424694258186,205441795712663,-1.4888763,0.04260254,-0.22064209,c,lgwatch,lgwatch_1,walk
421976,1424789274552,300457563563055,0.71513367,0.32766724,-0.19793701,e,lgwatch,lgwatch_1,bike
435061,1424781120098,292303109194706,0.23519897,-0.6343689,0.3243103,f,lgwatch,lgwatch_1,bike
309460,1424695103442,206287050555786,0.45082092,-0.014007568,-0.8262634,c,lgwatch,lgwatch_1,stairsdown
21720,1424780430765,14996481994000,0.11744541,-0.33103094,-0.05566007,f,gear,gear_1,stairsup
22941,1424688171441,25809652613000,-0.13741912,0.6154565,1.0106697,g,gear,gear_1,stairsdown
5471,1424780172926,14827692638000,0.40746364,-0.13635385,1.9944414,f,gear,gear_1,stairsup
429241,1424781091224,292274235197430,0.5332031,0.106903076,-0.60388184,f,lgwatch,lgwatch_1,bike
274181,1424783029701,294212712399537,2.434372,0.51509094,0.023635864,d,lgwatch,lgwatch_1,stairsdown
6556,1424694315009,121279380382314,-0.8725128,-0.040039063,-0.24385071,c,lgwatch,lgwatch_2,walk
290174,1424783108655,294291665926848,-1.8669281,0.17008972,-0.22309875,d,lgwatch,lgwatch_1,stairsdown
19706,1424788491291,215575909091012,-1.1214447,-1.0740204,-0.43824768,e,lgwatch,lgwatch_2,stairsdown
10177,1424777682904,204769437375967,-0.14440918,0.71951294,0.63383484,i,lgwatch,lgwatch_2,stairsdown
4569,1424699829326,649136936000,0.32996565,0.025566347,0.74035877,h,gear,gear_1,walk
213318,1424697686755,208870363808347,0.40138245,0.18936157,1.7371979,a,lgwatch,lgwatch_1,stairsdown
416235,1424781026714,292209725735344,0.6923523,-0.28082275,0.32110596,f,lgwatch,lgwatch_1,bike
3984,1424784668583,295851564639217,-1.2698059,-0.14764404,-0.9020996,b,lgwatch,lgwatch_1,stand
11129,1424694394040,27315594886000,0.48975533,0.09880328,2.1403825,c,gear,gear_1,walk
214779,1424697693969,208877578406589,1.0636139,0.24597168,0.7491913,a,lgwatch,lgwatch_1,stairsdown
15582,1424697550222,28137890766000,-1.0567423,-0.8945558,1.2684636,a,gear,gear_1,walk
396676,1424780929755,292112766311295,0.36123657,-0.6845703,0.4289856,f,lgwatch,lgwatch_1,bike
172175,1424782526683,293709694161499,0.45942688,-0.21763611,0.02897644,d,lgwatch,lgwatch_1,walk
189721,1424782613187,293796197865350,-0.0073394775,0.22990417,0.89308167,d,lgwatch,lgwatch_1,walk
58662,1424787478901,298661912156365,-0.0069122314,0.0018920898,-0.0056762695,e,lgwatch,lgwatch_1,stand
165603,1424785466208,296649221088151,-1.2405853,-0.028015137,1.0453491,b,lgwatch,lgwatch_1,walk
166404,1424785470161,296653172647887,1.1733551,-0.39117432,-1.3664551,b,lgwatch,lgwatch_1,walk
14856,1424693650671,204834279856385,-0.7144928,0.6097717,-0.20889282,c,lgwatch,lgwatch_1,stand
281952,1424694967713,206151322089921,0.07698059,0.2914734,-0.18005371,c,lgwatch,lgwatch_1,stairsup
167261,1424694402178,205585787709982,0.9186554,-0.037506104,1.8835449,c,lgwatch,lgwatch_1,walk
300312,1424788672294,299855307083416,0.25050354,0.115112305,-0.9189148,e,lgwatch,lgwatch_1,stairsdown
11639,1424694410572,27321472563000,1.6540893,-0.11851067,2.270345,c,gear,gear_1,walk
68119,1424693913408,205097017126335,0.2040863,-0.08343506,0.096588135,c,lgwatch,lgwatch_1,sit
52163,1424781934728,293117739579672,0.015151978,-0.0046844482,-0.0076141357,d,lgwatch,lgwatch_1,stand
99728,1424787681520,298864530408590,0.011245728,0.008300781,-0.003540039,e,lgwatch,lgwatch_1,sit
17018,1424781761053,292944064294967,0.08244324,-0.048477173,-0.016159058,d,lgwatch,lgwatch_1,stand
21901,1424788255699,17004361441000,0.30200246,-0.1438107,-0.19014971,e,gear,gear_1,stairsup
363452,1424695370137,206553746423989,0.41664124,-0.08984375,0.64559937,c,lgwatch,lgwatch_1,bike
78713,1424700566860,1386672912000,0.49135324,0.29987195,-1.4945661,h,gear,gear_1,stairsdown
166460,1424697455444,208639053051097,-0.18287659,-0.15457153,0.6434479,a,lgwatch,lgwatch_1,walk
18924,1424688074909,115154149845318,0.7121124,-0.13237,0.6245575,g,lgwatch,lgwatch_2,stairsdown
296298,1424780433040,291616051339299,0.92733765,0.3547058,-1.7478333,f,lgwatch,lgwatch_1,stairsup
416943,1424786707003,297890013997785,0.63609314,0.27426147,0.6939392,b,lgwatch,lgwatch_1,bike
74001,1424693942424,205126027151564,-0.36094666,-0.0791626,-0.040130615,c,lgwatch,lgwatch_1,sit
23210,1424784763498,295946509593854,-0.12905884,-0.04724121,0.114746094,b,lgwatch,lgwatch_1,stand
112475,1424787744405,298927415992238,0.010177612,-0.0087890625,0.0018005371,e,lgwatch,lgwatch_1,sit
113272,1424694136043,205319652343969,0.46897888,-0.77557373,-0.30822754,c,lgwatch,lgwatch_1,sit
385974,1424780876788,292059756483861,0.28967285,0.4390869,-0.24072266,f,lgwatch,lgwatch_1,bike
230426,1424694713567,205897178151248,-1.7665863,0.55422974,-0.5143738,c,lgwatch,lgwatch_1,stairsdown
386301,1424780878364,292061375471898,-0.2817688,-0.19216919,0.045532227,f,lgwatch,lgwatch_1,bike
58289,1424784936690,296119701596842,-0.53707886,-0.20852661,0.15533447,b,lgwatch,lgwatch_1,stand
241589,1424694768614,205952223034496,2.1063995,-1.1002808,0.7684326,c,lgwatch,lgwatch_1,stairsdown
248202,1424780194894,291377905200928,0.15722656,0.44122314,0.8434143,f,lgwatch,lgwatch_1,stairsup
243811,1424788392782,299575793014404,0.7717438,0.14395142,-0.06121826,e,lgwatch,lgwatch_1,stairsdown
360229,1424783455563,294638574798557,0.27357483,0.07929993,0.59187317,d,lgwatch,lgwatch_1,bike
54914,1424781948314,293131325248911,0.0055389404,0.017745972,0.0116119385,d,lgwatch,lgwatch_1,stand
334881,1424786301597,297484608567065,-0.5505829,-0.010925293,1.7043762,b,lgwatch,lgwatch_1,stairsup
104740,1424779485350,290668361297009,-0.0005645752,-0.0010528564,0.0022125244,f,lgwatch,lgwatch_1,sit
274734,1424783032431,294215442105348,1.0041656,-0.3426056,0.8663788,d,lgwatch,lgwatch_1,stairsdown
100724,1424779465531,290648542494439,0.028244019,-0.006378174,-0.0084991455,f,lgwatch,lgwatch_1,sit
273466,1424780319997,291503009798325,0.8173218,-0.101379395,-0.6434021,f,lgwatch,lgwatch_1,stairsdown
48652,1424781917389,293100400520861,0.008743286,0.0070648193,0.005203247,d,lgwatch,lgwatch_1,stand
1893,1424693714757,27177901752000,0.0055926386,0.0034621095,-0.034088463,c,gear,gear_1,stand
270321,1424788523954,299706940551896,-4.2088776,-1.3813171,0.19299316,e,lgwatch,lgwatch_1,stairsup
167175,1424788014190,299197200847900,0.069992065,-0.107055664,-0.66470337,e,lgwatch,lgwatch_1,walk
38809,1424780910017,15188482673000,0.3206446,-0.46685216,-0.5294364,f,gear,gear_1,bike
194897,1424694538404,205722013076658,-0.74546814,0.35662842,-0.52719116,c,lgwatch,lgwatch_1,walk
40913,1424781025212,15215788671000,-0.27537087,-0.13528858,0.35899413,f,gear,gear_1,bike
399845,1424786622489,297805500474596,-0.07527161,-0.23202515,-0.53012085,b,lgwatch,lgwatch_1,bike
93776,1424787652153,298835163994717,-0.0026397705,-0.005584717,0.0028686523,e,lgwatch,lgwatch_1,sit
196866,1424785620404,296803415073140,1.3154144,0.05316162,-1.7039795,b,lgwatch,lgwatch_1,walk
441417,1424781151643,292334653784880,0.47979736,0.118652344,0.7077637,f,lgwatch,lgwatch_1,bike
26471,1424781079581,208166115366292,-0.10699463,-0.24758911,-0.2546997,f,lgwatch,lgwatch_2,bike
164670,1424785461607,296644618152360,-1.4243011,-0.15084839,1.8613892,b,lgwatch,lgwatch_1,walk
21211,1424785775274,16443173391000,-0.04926848,1.3049489,0.9129316,b,gear,gear_1,stairsup
203933,1424779975490,291158502924015,-0.44625854,0.27566528,-0.17984009,f,lgwatch,lgwatch_1,walk
38066,1424789371166,216455202197738,-0.3791046,-0.81233215,-1.089798,e,lgwatch,lgwatch_2,bike
218943,1424788269769,299452779730871,-0.6221466,-0.44137573,1.4651184,e,lgwatch,lgwatch_1,stairsup
14106,1424777715281,204801208512600,-0.09100342,0.050872803,0.24717712,i,lgwatch,lgwatch_2,stairsup
51179,1424784901594,296084605422121,0.38150024,0.08947754,0.09338379,b,lgwatch,lgwatch_1,stand
6094,1424780179119,14833889836000,-0.995756,0.92784536,-0.20240025,f,gear,gear_1,stairsup
448462,1424786862829,298045840160914,0.072128296,-0.11239624,-0.27270508,b,lgwatch,lgwatch_1,bike
6085,1424699844404,664216431000,0.474309,-0.3320962,-0.1667139,h,gear,gear_1,walk
421372,1424786728900,297911911574965,0.18855286,-0.013061523,-0.28125,b,lgwatch,lgwatch_1,bike
17741,1424784736493,295919504022633,0.96469116,0.16317749,0.08590698,b,lgwatch,lgwatch_1,stand
25649,1424695031534,27500378626000,0.79069257,-0.36245623,0.07856325,c,gear,gear_1,stairsup
277555,1424694946017,206129626491905,1.7443085,-0.45620728,0.123291016,c,lgwatch,lgwatch_1,stairsup
1854,1424693714369,27177513654000,0.009054748,-0.08442221,-0.12809806,c,gear,gear_1,stand
246329,1424780185616,291368624844882,0.31103516,0.801178,0.008148193,f,lgwatch,lgwatch_1,stairsup
13744,1424699920591,740403296000,-0.9582054,-1.932656,-0.04660532,h,gear,gear_1,walk
14098,1424780302354,14917069668000,-0.6695187,0.29374668,-0.8093347,f,gear,gear_1,stairsup
286918,1424694992216,206175825225378,-1.4995575,1.0637207,-1.2139893,c,lgwatch,lgwatch_1,stairsdown
189377,1424782611490,293794501606805,-0.41856384,-0.02003479,-0.8223114,d,lgwatch,lgwatch_1,walk
39089,1424789373770,216460328906722,0.636673,0.12013245,1.0848846,e,lgwatch,lgwatch_2,bike
76187,1424697010110,208193718940158,0.010223389,0.006958008,0.0050201416,a,lgwatch,lgwatch_1,sit
214184,1424782733799,293916810204431,1.6044464,-1.2483673,-0.8030853,d,lgwatch,lgwatch_1,stairsdown
430900,1424789318844,300501855434168,0.3466339,0.37680054,-1.440155,e,lgwatch,lgwatch_1,bike
311246,1424788726373,299909384408929,0.23020935,0.27960205,-0.7159729,e,lgwatch,lgwatch_1,stairsup
30737,1424784800667,295983678963513,-0.19528198,-0.13375854,0.096588135,b,lgwatch,lgwatch_1,stand
114517,1424779533589,290716600391368,0.34977722,-0.32255554,-0.20393372,f,lgwatch,lgwatch_1,sit
62602,1424784957979,296140989875263,0.036499023,0.2059021,-0.089263916,b,lgwatch,lgwatch_1,stand
226405,1424694693740,205877350269013,-0.1815033,-0.22229004,2.7145386,c,lgwatch,lgwatch_1,stairsup
380913,1424780851691,292034702555481,0.118774414,-0.11846924,0.6607666,f,lgwatch,lgwatch_1,bike
25956,1424781805246,292988256755907,-0.0072784424,0.01133728,-0.010818481,d,lgwatch,lgwatch_1,stand
289947,1424695007162,206190770519510,-0.95588684,0.24447632,-0.10848999,c,lgwatch,lgwatch_1,stairsdown
67880,1424787524382,298707392718751,-0.0026397705,0.013641357,0.005004883,e,lgwatch,lgwatch_1,sit
24094,1424779087315,290270326472304,-0.09320068,-0.028518677,-0.036026,f,lgwatch,lgwatch_1,stand
18130,1424697675719,124758202237250,-1.161377,0.3692627,2.9957123,a,lgwatch,lgwatch_2,stairsdown
240313,1424697820077,209003686257174,0.07133484,-0.46539307,1.005539,a,lgwatch,lgwatch_1,stairsdown
145858,1424787909053,299092063965211,-1.0825043,-1.1121521,0.15133667,e,lgwatch,lgwatch_1,walk
259128,1424697913036,209096646685133,1.1490631,-0.15029907,-1.5558014,a,lgwatch,lgwatch_1,stairsdown
319673,1424788768046,299951057083416,-0.82829285,-0.37408447,-0.06655884,e,lgwatch,lgwatch_1,stairsdown
202545,1424779968616,291151626607544,-0.49005127,1.2839661,0.20895386,f,lgwatch,lgwatch_1,walk
90856,1424782125714,293308725448696,0.0076141357,0.0098724365,-0.0019989014,d,lgwatch,lgwatch_1,sit
237953,1424788363803,299546814572353,-1.5044098,-0.107055664,-1.949646,e,lgwatch,lgwatch_1,stairsup
166859,1424785472422,296655417490417,1.4724274,-0.4680786,-1.6121216,b,lgwatch,lgwatch_1,walk
78031,1424779353548,290536559328097,-0.009140015,-0.010650635,-0.019180298,f,lgwatch,lgwatch_1,sit
14583,1424696705962,207889571776015,-0.033569336,0.05822754,-0.21821594,a,lgwatch,lgwatch_1,stand
382072,1424786534676,297717686816679,-0.59010315,0.18774414,-0.62945557,b,lgwatch,lgwatch_1,bike
98417,1424694062805,205246414434610,-0.11955261,-0.08129883,0.022888184,c,lgwatch,lgwatch_1,sit
223968,1424782782039,293965050027599,-1.7120514,0.8152313,-0.0789032,d,lgwatch,lgwatch_1,stairsup
5057,1424700446279,211627898017847,1.4421387,0.49291992,2.1714783,h,lgwatch,lgwatch_1,stairsup
285784,1424698044769,209228378659752,-1.7647552,-0.94177246,-2.4914703,a,lgwatch,lgwatch_1,stairsdown
18411,1424785609337,16411038222000,-0.30040458,-0.54887754,0.799481,b,gear,gear_1,walk
374700,1424780820949,292003959860395,-0.7036743,0.08874512,-0.18518066,f,lgwatch,lgwatch_1,bike
261107,1424694864875,206048484414166,0.87379456,0.19107056,-0.488739,c,lgwatch,lgwatch_1,stairsdown
300727,1424788674348,299857359817791,-0.05177307,1.3156738,0.7003479,e,lgwatch,lgwatch_1,stairsdown
19995,1424785703286,16429414663000,1.6676716,0.5632586,2.0996363,b,gear,gear_1,walk
43172,1424787402466,298585476886671,-0.068862915,-0.028015137,0.006072998,e,lgwatch,lgwatch_1,stand
75225,1424787560621,298743632632623,-0.012252808,-0.011993408,0.005004883,e,lgwatch,lgwatch_1,sit
172324,1424694427135,205610744020058,0.44654846,-0.5566101,0.8378601,c,lgwatch,lgwatch_1,walk
11100,1424777687790,204774023191397,0.2956543,-0.14886475,-0.37553406,i,lgwatch,lgwatch_2,stairsup
6513,1424694314985,121279166423574,2.2624054,1.1231384,0.03919983,c,lgwatch,lgwatch_2,walk
312584,1424786191471,297374482609199,-0.4672699,-0.2982483,1.1745911,b,lgwatch,lgwatch_1,stairsup
260609,1424697920355,209103965157413,0.23796082,0.8377075,0.39137268,a,lgwatch,lgwatch_1,stairsdown
48914,1424779209848,290392859267478,-0.042999268,-0.0039520264,-0.013595581,f,lgwatch,lgwatch_1,stand
288214,1424786071103,297254113629685,-1.042984,-0.39971924,-0.7939453,b,lgwatch,lgwatch_1,stairsup
1324,1424787195864,298378874550999,-0.22801208,-0.04296875,-0.060150146,e,lgwatch,lgwatch_1,stand
308925,1424786173400,297356411160545,-2.655838,-0.3206787,1.3764648,b,lgwatch,lgwatch_1,stairsup
6262,1424778999235,290182247510455,0.03390503,0.045181274,0.059036255,f,lgwatch,lgwatch_1,stand
236314,1424788355696,299538706740017,1.9680328,-0.16793823,1.1147766,e,lgwatch,lgwatch_1,stairsup
167210,1424788014362,299197373516357,-0.32200623,0.2892151,0.047729492,e,lgwatch,lgwatch_1,walk
240187,1424785834050,297017060744318,-1.1284332,-0.03656006,1.1158447,b,lgwatch,lgwatch_1,stairsdown
331554,1424783313181,294496192052651,0.32484436,-0.08305359,-0.5050812,d,lgwatch,lgwatch_1,bike
6739,1424779773783,599542605000,1.3880396,-0.6846987,-1.4476944,f,gear,gear_2,walk
246603,1424780186971,291369982449863,1.3609924,0.7413635,0.6746521,f,lgwatch,lgwatch_1,stairsup
415278,1424786698771,297881782773531,-0.60505676,-0.46487427,-1.0983582,b,lgwatch,lgwatch_1,bike
363602,1424783472348,294655360553425,-0.2604828,-0.12684631,-0.35768127,d,lgwatch,lgwatch_1,bike
19877,1424787287482,298470492721571,0.01979065,0.0093688965,-0.0056762695,e,lgwatch,lgwatch_1,stand
109922,1424782219759,293402770221707,-0.0062713623,-0.070236206,0.019363403,d,lgwatch,lgwatch_1,sit
18879,1424788149556,16972362985000,-0.36245623,-0.87112004,-0.5587312,e,gear,gear_1,walk
422010,1424781055367,292238368849506,0.73934937,-0.35879517,0.88827515,f,lgwatch,lgwatch_1,bike
306434,1424788702577,299885588023070,-0.29743958,-2.7410278,0.8135681,e,lgwatch,lgwatch_1,stairsup
23520,1424781793203,292976214153273,0.011947632,0.0070648193,0.032974243,d,lgwatch,lgwatch_1,stand
4853,1424694014929,120974452874070,0.3419342,0.15542603,0.033859253,c,lgwatch,lgwatch_2,sit
32444,1424688796691,115882990914267,0.6811371,7.6293945e-05,0.3938446,g,lgwatch,lgwatch_2,bike
38078,1424780881605,15179902945000,-0.0039947415,0.57124805,0.14727281,f,gear,gear_1,bike
106890,1424779495958,290678969441604,-0.009109497,-0.007461548,-0.01914978,f,lgwatch,lgwatch_1,sit
77331,1424700553113,1372925636000,-0.34940675,-0.8165252,-0.6607303,h,gear,gear_1,stairsdown
40454,1424787389053,298572064306232,0.0027008057,-0.010925293,-0.00033569336,e,lgwatch,lgwatch_1,stand
52713,1424787449548,298632559185430,0.0005645752,0.0018920898,0.006072998,e,lgwatch,lgwatch_1,stand
432531,1424781107545,292290556686169,-0.35440063,0.13787842,-0.16061401,f,lgwatch,lgwatch_1,bike
44090,1424700222453,1042265916000,0.57604176,-0.64768076,1.5164039,h,gear,gear_1,stairsup
166439,1424782498408,293681419238763,0.30775452,0.59199524,0.4252472,d,lgwatch,lgwatch_1,walk
68963,1424700469874,1289686222000,-0.10359697,1.4066817,0.7880294,h,gear,gear_1,stairsdown
446892,1424786855067,298038077668088,0.035812378,-0.051513672,0.056274414,b,lgwatch,lgwatch_1,bike
112928,1424787746639,298929650580861,0.009109497,-0.014129639,0.0082092285,e,lgwatch,lgwatch_1,sit
58432,1424700365119,1184930925000,-2.18539,-0.48682585,-0.118776985,h,gear,gear_1,stairsdown
299327,1424783153866,294336876890856,-1.9107208,1.7530365,-0.22950745,d,lgwatch,lgwatch_1,stairsup
45380,1424789405287,216491846377103,0.06309509,-0.1703949,-1.0331879,e,lgwatch,lgwatch_2,bike
90760,1424782125241,293308251754848,0.0012054443,0.0055999756,0.0065460205,d,lgwatch,lgwatch_1,sit
193981,1424782634189,293817200255071,-0.25941467,-0.16636658,0.21482849,d,lgwatch,lgwatch_1,walk
113743,1424697195402,208379011268062,-0.01411438,-0.007171631,-0.00062561035,a,lgwatch,lgwatch_1,sit
384929,1424786548787,297731798172631,-0.16499329,-0.015197754,-0.17230225,b,lgwatch,lgwatch_1,bike
